_MEMBER_Input ID,_LogP_Input ID,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.7000539678450055,GO:0051272,M1,1,0,GO Biological Processes,19,positive regulation of cellular component movement,-2.7000539678450055,3.5267685900597296,3.857792563281194,24135,553,99,8,8.080808080808081,2.739131597330529,102|2039|3678|3912|9530|9547|23328|79567,ADAM10|DMTN|ITGA5|LAMB1|BAG4|CXCL14|SASH1|RIPOR1,0.0,0,7,0,0,-2.872732700296476,8.310950413223141,
1,-2.618798185377692,GO:0040017,M1,1,0,GO Biological Processes,19,positive regulation of locomotion,-2.618798185377692,3.4215842636895273,3.75495248103654,24135,570,99,8,8.080808080808081,2.739131597330529,102|2039|3678|3912|9530|9547|23328|79567,ADAM10|DMTN|ITGA5|LAMB1|BAG4|CXCL14|SASH1|RIPOR1,0.0,0,7,0,0,-2.872732700296476,8.310950413223141,
1,-2.5534580766442136,GO:0031589,M1,1,0,GO Biological Processes,19,cell-substrate adhesion,-2.5534580766442136,4.302139037433155,3.9354383478523007,24135,340,99,6,6.0606060606060606,2.3980835366759585,1946|2039|3678|3912|10174|56999,EFNA5|DMTN|ITGA5|LAMB1|SORBS3|ADAMTS9,0.0,0,7,0,0,-2.872732700296476,8.310950413223141,
1,-2.4669423216288053,GO:0050730,M1,1,0,GO Biological Processes,19,regulation of peptidyl-tyrosine phosphorylation,-2.4669423216288053,4.97526283240569,4.013672836912959,24135,245,99,5,5.05050505050505,2.200878850596578,1946|2039|3678|8440|9148,EFNA5|DMTN|ITGA5|NCK2|NEURL1,0.0,0,7,0,0,-2.872732700296476,8.310950413223141,
1,-2.2434167253063144,GO:0034333,M1,1,0,GO Biological Processes,19,adherens junction assembly,-2.2434167253063144,8.310950413223141,4.409464763981217,24135,88,99,3,3.0303030303030303,1.7228340715604882,1946|2039|23396,EFNA5|DMTN|PIP5K1C,0.0,0,7,0,0,-2.872732700296476,8.310950413223141,
1,-2.2434167253063144,GO:0034446,M1,1,0,GO Biological Processes,19,substrate adhesion-dependent cell spreading,-2.2434167253063144,8.310950413223141,4.409464763981217,24135,88,99,3,3.0303030303030303,1.7228340715604882,1946|2039|3912,EFNA5|DMTN|LAMB1,0.0,0,7,0,0,-2.872732700296476,8.310950413223141,
1,-2.198494075263594,GO:0030155,M1,1,0,GO Biological Processes,19,regulation of cell adhesion,-2.198494075263594,2.9109000452284035,3.219335559136076,24135,670,99,8,8.080808080808081,2.739131597330529,102|1946|2039|3678|7045|8440|9530|9891,ADAM10|EFNA5|DMTN|ITGA5|TGFBI|NCK2|BAG4|NUAK1,0.0,0,7,0,0,-2.872732700296476,8.310950413223141,
1,-2.1515276180072136,GO:0007044,M1,1,0,GO Biological Processes,19,cell-substrate junction assembly,-2.1515276180072136,7.698564593301436,4.198338720364948,24135,95,99,3,3.0303030303030303,1.7228340715604882,1946|2039|3678,EFNA5|DMTN|ITGA5,0.0,0,7,0,0,-2.872732700296476,8.310950413223141,
1,-2.078563343067171,GO:0007229,M1,1,0,GO Biological Processes,19,integrin-mediated signaling pathway,-2.078563343067171,7.241224122412241,4.033839280232791,24135,101,99,3,3.0303030303030303,1.7228340715604882,102|2039|3678,ADAM10|DMTN|ITGA5,0.0,0,7,0,0,-2.872732700296476,8.310950413223141,
1,-2.8691724033987045,GO:0045071,M1,1,0,GO Biological Processes,19,negative regulation of viral genome replication,-2.8691724033987045,13.799313893653517,5.986589815911673,24135,53,99,3,3.0303030303030303,1.7228340715604882,8519|55337|57506,IFITM1|C19orf66|MAVS,0.0,0,8,1,1,-2.8691724033987045,13.799313893653517,
1,-2.4054720494789037,GO:1903901,M1,1,0,GO Biological Processes,19,negative regulation of viral life cycle,-2.4054720494789037,9.498229043683589,4.7934167388696265,24135,77,99,3,3.0303030303030303,1.7228340715604882,8519|55337|57506,IFITM1|C19orf66|MAVS,0.0,0,8,0,0,-2.8691724033987045,13.799313893653517,
1,-2.2163587801610802,GO:0045069,M1,1,0,GO Biological Processes,19,regulation of viral genome replication,-2.2163587801610802,8.126262626262626,4.346821848889235,24135,90,99,3,3.0303030303030303,1.7228340715604882,8519|55337|57506,IFITM1|C19orf66|MAVS,0.0,0,8,0,0,-2.8691724033987045,13.799313893653517,
1,-2.2030781416461562,GO:0048525,M1,1,0,GO Biological Processes,19,negative regulation of viral process,-2.2030781416461562,8.036963036963037,4.316221862090518,24135,91,99,3,3.0303030303030303,1.7228340715604882,8519|55337|57506,IFITM1|C19orf66|MAVS,0.0,0,8,0,0,-2.8691724033987045,13.799313893653517,
1,-2.1641862551945223,GO:0034340,M1,1,0,GO Biological Processes,19,response to type I interferon,-2.1641862551945223,7.78046421663443,4.227155701391167,24135,94,99,3,3.0303030303030303,1.7228340715604882,8519|55337|57506,IFITM1|C19orf66|MAVS,0.0,0,8,0,0,-2.8691724033987045,13.799313893653517,
1,-2.64666507462756,GO:0007169,M1,1,0,GO Biological Processes,19,transmembrane receptor protein tyrosine kinase signaling pathway,-2.64666507462756,3.1524294670846396,3.697985152208307,24135,696,99,9,9.090909090909092,2.889280573471492,1946|2817|3678|8440|8992|9148|9518|84985|245973,EFNA5|GPC1|ITGA5|NCK2|ATP6V0E1|NEURL1|GDF15|FAM83A|ATP6V1C2,0.0,0,9,1,1,-2.64666507462756,3.1524294670846396,
1,-2.6424760715026565,GO:0006412,M1,1,0,GO Biological Processes,19,translation,-2.6424760715026565,3.147906612755967,3.6929434978595195,24135,697,99,9,9.090909090909092,2.889280573471492,1917|6129|7965|8440|9148|10209|23185|25946|51649,EEF1A2|RPL7|AIMP2|NCK2|NEURL1|EIF1|LARP4B|ZNF385A|MRPS23,0.0,0,10,1,1,-2.6424760715026565,3.147906612755967,
1,-2.540329103729421,GO:0043043,M1,1,0,GO Biological Processes,19,peptide biosynthetic process,-2.540329103729421,3.038907076303198,3.569756994356647,24135,722,99,9,9.090909090909092,2.889280573471492,1917|6129|7965|8440|9148|10209|23185|25946|51649,EEF1A2|RPL7|AIMP2|NCK2|NEURL1|EIF1|LARP4B|ZNF385A|MRPS23,0.0,0,10,0,0,-2.6424760715026565,3.147906612755967,
1,-2.608065762335119,M145,M1,1,0,Canonical Pathways,11,PID P53 DOWNSTREAM PATHWAY,-2.608065762335119,7.117894271178943,4.608672846592045,24135,137,99,4,4.040404040404041,1.9789690695126556,1462|9518|25946|133746,VCAN|GDF15|ZNF385A|JMY,0.0,0,11,1,1,-2.608065762335119,7.117894271178943,
1,-2.604633287632419,GO:0032956,M1,1,0,GO Biological Processes,19,regulation of actin cytoskeleton organization,-2.604633287632419,4.405805038335159,4.010274779337282,24135,332,99,6,6.0606060606060606,2.3980835366759585,1946|2039|8440|9530|10174|133746,EFNA5|DMTN|NCK2|BAG4|SORBS3|JMY,0.0,0,12,1,1,-2.604633287632419,11.081267217630854,
1,-2.5950928372132935,GO:0032387,M1,1,0,GO Biological Processes,19,negative regulation of intracellular transport,-2.5950928372132935,11.081267217630854,5.263313328159684,24135,66,99,3,3.0303030303030303,1.7228340715604882,392|2039|9530,ARHGAP1|DMTN|BAG4,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.3911354430116547,GO:0032535,M1,1,0,GO Biological Processes,19,regulation of cellular component size,-2.3911354430116547,3.9856328957146396,3.69891433769415,24135,367,99,6,6.0606060606060606,2.3980835366759585,1808|1946|2039|8440|9530|133746,DPYSL2|EFNA5|DMTN|NCK2|BAG4|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.3860865130827835,GO:0030833,M1,1,0,GO Biological Processes,19,regulation of actin filament polymerization,-2.3860865130827835,6.171845032604526,4.185793305013267,24135,158,99,4,4.040404040404041,1.9789690695126556,2039|8440|9530|133746,DMTN|NCK2|BAG4|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.357700023936158,GO:0110053,M1,1,0,GO Biological Processes,19,regulation of actin filament organization,-2.357700023936158,4.688228438228438,3.837372419845708,24135,260,99,5,5.05050505050505,2.200878850596578,2039|8440|9530|10174|133746,DMTN|NCK2|BAG4|SORBS3|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.3347509965565436,GO:0032970,M1,1,0,GO Biological Processes,19,regulation of actin filament-based process,-2.3347509965565436,3.879913190258018,3.6169814951444037,24135,377,99,6,6.0606060606060606,2.3980835366759585,1946|2039|8440|9530|10174|133746,EFNA5|DMTN|NCK2|BAG4|SORBS3|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.291507719393679,GO:0051493,M1,1,0,GO Biological Processes,19,regulation of cytoskeleton organization,-2.291507719393679,3.3395599833956,3.430592006564632,24135,511,99,7,7.070707070707071,2.5762626767677763,1946|2039|8440|9530|10174|10274|133746,EFNA5|DMTN|NCK2|BAG4|SORBS3|STAG1|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.2114070325133643,GO:0044089,M1,1,0,GO Biological Processes,19,positive regulation of cellular component biogenesis,-2.2114070325133643,3.2259265624104945,3.322221775415451,24135,529,99,7,7.070707070707071,2.5762626767677763,1946|8440|9148|9530|10174|51429|133746,EFNA5|NCK2|NEURL1|BAG4|SORBS3|SNX9|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.204077472602137,GO:0008064,M1,1,0,GO Biological Processes,19,regulation of actin polymerization or depolymerization,-2.204077472602137,5.478379298604018,3.848715528679869,24135,178,99,4,4.040404040404041,1.9789690695126556,2039|8440|9530|133746,DMTN|NCK2|BAG4|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.204077472602137,GO:0030041,M1,1,0,GO Biological Processes,19,actin filament polymerization,-2.204077472602137,5.478379298604018,3.848715528679869,24135,178,99,4,4.040404040404041,1.9789690695126556,2039|8440|9530|133746,DMTN|NCK2|BAG4|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.195606909346979,GO:0030832,M1,1,0,GO Biological Processes,19,regulation of actin filament length,-2.195606909346979,5.447773827662096,3.8332152924125236,24135,179,99,4,4.040404040404041,1.9789690695126556,2039|8440|9530|133746,DMTN|NCK2|BAG4|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.114422989279706,GO:0030838,M1,1,0,GO Biological Processes,19,positive regulation of actin filament polymerization,-2.114422989279706,7.462894248608534,4.114348826031174,24135,98,99,3,3.0303030303030303,1.7228340715604882,8440|9530|133746,NCK2|BAG4|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
1,-2.029546772002224,GO:1902905,M1,1,0,GO Biological Processes,19,positive regulation of supramolecular fiber organization,-2.029546772002224,4.875757575757576,3.5322874666769954,24135,200,99,4,4.040404040404041,1.9789690695126556,8440|9530|10174|133746,NCK2|BAG4|SORBS3|JMY,0.0,0,12,0,0,-2.604633287632419,11.081267217630854,
