_MEMBER_Input ID,_LogP_Input ID,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.9989299514076655,R-HSA-1655829,M1,1,0,Reactome Gene Sets,6,Regulation of cholesterol biosynthesis by SREBP (SREBF),-2.9989299514076655,15.307610993657505,6.35236721710543,24135,55,86,3,3.488372093023256,1.978572628104759,4800|6319|6721,NFYA|SCD|SREBF2,-0.135424076332161,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.905512519660578,R-HSA-556833,M1,1,0,Reactome Gene Sets,6,Metabolism of lipids,-2.905512519660578,3.4270770881322776,4.001688827477402,24135,737,86,9,10.465116279069768,3.300797946467106,706|4800|6319|6721|9885|10809|79152|79644|130367,TSPO|NFYA|SCD|SREBF2|OSBPL2|STARD10|FA2H|SRD5A3|SGPP2,-0.10585083911825535,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.8278029162279297,GO:0090181,M1,1,0,GO Biological Processes,19,regulation of cholesterol metabolic process,-2.8278029162279297,13.363787375415283,5.8759904832961904,24135,63,86,3,3.488372093023256,1.978572628104759,4800|6319|6721,NFYA|SCD|SREBF2,-0.10585083911825535,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.752768516620556,GO:0008203,M1,1,0,GO Biological Processes,19,cholesterol metabolic process,-2.752768516620556,7.795542635658914,4.890987815828811,24135,144,86,4,4.651162790697675,2.270854167140835,4800|6319|6721|6820,NFYA|SCD|SREBF2|SULT2B1,-0.06535390060073297,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.698695938343178,GO:1902652,M1,1,0,GO Biological Processes,19,secondary alcohol metabolic process,-2.698695938343178,7.533947245200561,4.784154670723,24135,149,86,4,4.651162790697675,2.270854167140835,4800|6319|6721|6820,NFYA|SCD|SREBF2|SULT2B1,-0.06238099884560718,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.687647708116586,GO:1901617,M1,1,0,GO Biological Processes,19,organic hydroxy compound biosynthetic process,-2.687647708116586,5.590428981747429,4.371716300632478,24135,251,86,5,5.813953488372093,2.523363604380063,4800|6319|6721|9885|79644,NFYA|SCD|SREBF2|OSBPL2|SRD5A3,-0.06238099884560718,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.610583426118251,GO:0006695,M1,1,0,GO Biological Processes,19,cholesterol biosynthetic process,-2.610583426118251,11.225581395348838,5.303788519113388,24135,75,86,3,3.488372093023256,1.978572628104759,4800|6319|6721,NFYA|SCD|SREBF2,-0.018022387202745755,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.6063055302205544,GO:0046165,M1,1,0,GO Biological Processes,19,alcohol biosynthetic process,-2.6063055302205544,7.104798351486605,4.603814471701124,24135,158,86,4,4.651162790697675,2.270854167140835,4800|6319|6721|79644,NFYA|SCD|SREBF2|SRD5A3,-0.018022387202745755,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.5942028048524346,GO:1902653,M1,1,0,GO Biological Processes,19,secondary alcohol biosynthetic process,-2.5942028048524346,11.077876376988984,5.262018920943174,24135,76,86,3,3.488372093023256,1.978572628104759,4800|6319|6721,NFYA|SCD|SREBF2,-0.014693586142130996,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.5671263734794705,GO:0016125,M1,1,0,GO Biological Processes,19,sterol metabolic process,-2.5671263734794705,6.929371231696813,4.528144997743576,24135,162,86,4,4.651162790697675,2.270854167140835,4800|6319|6721|6820,NFYA|SCD|SREBF2|SULT2B1,-0.012923020033937114,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.530936474688039,GO:1902930,M1,1,0,GO Biological Processes,19,regulation of alcohol biosynthetic process,-2.530936474688039,10.523982558139535,5.102420807070022,24135,80,86,3,3.488372093023256,1.978572628104759,4800|6319|6721,NFYA|SCD|SREBF2,0.0,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.5156553346097064,GO:0016126,M1,1,0,GO Biological Processes,19,sterol biosynthetic process,-2.5156553346097064,10.39405684754522,5.064276493080853,24135,81,86,3,3.488372093023256,1.978572628104759,4800|6319|6721,NFYA|SCD|SREBF2,0.0,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-2.3779772843931766,GO:0046890,M1,1,0,GO Biological Processes,19,regulation of lipid biosynthetic process,-2.3779772843931766,6.134197483797178,4.169102681254405,24135,183,86,4,4.651162790697675,2.270854167140835,706|4800|6319|6721,TSPO|NFYA|SCD|SREBF2,0.0,0,1,0,0,-4.788454658580754,20.045681063122924,
1,-3.872575426220742,GO:0048568,M1,1,0,GO Biological Processes,19,embryonic organ development,-3.872575426220742,5.307603496618835,5.344870411151015,24135,423,86,8,9.30232558139535,3.1321648968242854,1045|3227|3549|5013|5595|8557|29924|161882,CDX2|HOXC11|IHH|OTX1|MAPK3|TCAP|EPN1|ZFPM1,-0.2524198415660889,0,2,1,1,-3.872575426220742,9.251852798364427,
1,-3.0371602580705614,GO:0007389,M1,1,0,GO Biological Processes,19,pattern specification process,-3.0371602580705614,4.526444111027757,4.4331650791755095,24135,434,86,7,8.13953488372093,2.9485933979015555,1045|3169|3170|3227|3549|5013|8557,CDX2|FOXA1|FOXA2|HOXC11|IHH|OTX1|TCAP,-0.135424076332161,0,2,0,0,-3.872575426220742,9.251852798364427,
1,-3.019829786397065,GO:0009952,M1,1,0,GO Biological Processes,19,anterior/posterior pattern specification,-3.019829786397065,6.65022594511187,4.929530005447601,24135,211,86,5,5.813953488372093,2.523363604380063,1045|3170|3227|5013|8557,CDX2|FOXA2|HOXC11|OTX1|TCAP,-0.135424076332161,0,2,0,0,-3.872575426220742,9.251852798364427,
1,-2.8581730877592832,GO:0003002,M1,1,0,GO Biological Processes,19,regionalization,-2.8581730877592832,4.937939030212099,4.379533143325832,24135,341,86,6,6.976744186046512,2.747090340551713,1045|3169|3170|3227|5013|8557,CDX2|FOXA1|FOXA2|HOXC11|OTX1|TCAP,-0.10585083911825535,0,2,0,0,-3.872575426220742,9.251852798364427,
1,-2.456984362798825,GO:0048562,M1,1,0,GO Biological Processes,19,embryonic organ morphogenesis,-2.456984362798825,4.940836881755651,3.9949348528851125,24135,284,86,5,5.813953488372093,2.523363604380063,3227|3549|5013|5595|8557,HOXC11|IHH|OTX1|MAPK3|TCAP,0.0,0,2,0,0,-3.872575426220742,9.251852798364427,
1,-2.3732670542338443,GO:0061053,M1,1,0,GO Biological Processes,19,somite development,-2.3732670542338443,9.251852798364427,4.716112727353935,24135,91,86,3,3.488372093023256,1.978572628104759,1045|3549|8557,CDX2|IHH|TCAP,0.0,0,2,0,0,-3.872575426220742,9.251852798364427,
1,-2.3714473004013805,GO:0043009,M1,1,0,GO Biological Processes,19,chordate embryonic development,-2.3714473004013805,3.4464504283965733,3.534723885940797,24135,570,86,7,8.13953488372093,2.9485933979015555,1045|3169|3227|3549|7168|8557|29924,CDX2|FOXA1|HOXC11|IHH|TPM1|TCAP|EPN1,0.0,0,2,0,0,-3.872575426220742,9.251852798364427,
1,-2.2907200285287646,GO:0009792,M1,1,0,GO Biological Processes,19,embryo development ending in birth or egg hatching,-2.2907200285287646,3.3296216003153334,3.4259215315525884,24135,590,86,7,8.13953488372093,2.9485933979015555,1045|3169|3227|3549|7168|8557|29924,CDX2|FOXA1|HOXC11|IHH|TPM1|TCAP|EPN1,0.0,0,2,0,0,-3.872575426220742,9.251852798364427,
1,-2.200369647955838,GO:0010927,M1,1,0,GO Biological Processes,19,cellular component assembly involved in morphogenesis,-2.200369647955838,8.018272425249169,4.309861904252069,24135,105,86,3,3.488372093023256,1.978572628104759,3549|7168|8557,IHH|TPM1|TCAP,0.0,0,2,0,0,-3.872575426220742,9.251852798364427,
1,-2.081514933373387,GO:0042471,M1,1,0,GO Biological Processes,19,ear morphogenesis,-2.081514933373387,7.257919005613473,4.040143957623447,24135,116,86,3,3.488372093023256,1.978572628104759,5013|5595|8557,OTX1|MAPK3|TCAP,0.0,0,2,0,0,-3.872575426220742,9.251852798364427,
1,-3.7781571764515514,GO:0031669,M1,1,0,GO Biological Processes,19,cellular response to nutrient levels,-3.7781571764515514,7.385250917992656,5.792929185137638,24135,228,86,6,6.976744186046512,2.747090340551713,2752|3170|5595|6721|54795|57535,GLUL|FOXA2|MAPK3|SREBF2|TRPM4|KIAA1324,-0.2524198415660889,0,3,1,1,-3.7781571764515514,15.307610993657505,
1,-3.4949947305940934,GO:0031667,M1,1,0,GO Biological Processes,19,response to nutrient levels,-3.4949947305940934,4.667601411787458,4.858673792178407,24135,481,86,8,9.30232558139535,3.1321648968242854,706|1728|2752|3170|5595|6721|54795|57535,TSPO|NQO1|GLUL|FOXA2|MAPK3|SREBF2|TRPM4|KIAA1324,-0.2524198415660889,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-3.4895063794541863,GO:0031668,M1,1,0,GO Biological Processes,19,cellular response to extracellular stimulus,-3.4895063794541863,6.526500811249324,5.336857170785436,24135,258,86,6,6.976744186046512,2.747090340551713,2752|3170|5595|6721|54795|57535,GLUL|FOXA2|MAPK3|SREBF2|TRPM4|KIAA1324,-0.2524198415660889,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-3.3095287972951875,GO:0009991,M1,1,0,GO Biological Processes,19,response to extracellular stimulus,-3.3095287972951875,4.376444988440092,4.622483790167285,24135,513,86,8,9.30232558139535,3.1321648968242854,706|1728|2752|3170|5595|6721|54795|57535,TSPO|NQO1|GLUL|FOXA2|MAPK3|SREBF2|TRPM4|KIAA1324,-0.20157504354547937,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.9989299514076655,GO:0061178,M1,1,0,GO Biological Processes,19,regulation of insulin secretion involved in cellular response to glucose stimulus,-2.9989299514076655,15.307610993657505,6.35236721710543,24135,55,86,3,3.488372093023256,1.978572628104759,3170|54795|55107,FOXA2|TRPM4|ANO1,-0.135424076332161,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.9443138356350165,GO:0071496,M1,1,0,GO Biological Processes,19,cellular response to external stimulus,-2.9443138356350165,5.133650028360749,4.507478451801338,24135,328,86,6,6.976744186046512,2.747090340551713,2752|3170|5595|6721|54795|57535,GLUL|FOXA2|MAPK3|SREBF2|TRPM4|KIAA1324,-0.10585083911825535,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.847879950665489,GO:0035773,M1,1,0,GO Biological Processes,19,insulin secretion involved in cellular response to glucose stimulus,-2.847879950665489,13.57933233308327,5.93066914088412,24135,62,86,3,3.488372093023256,1.978572628104759,3170|54795|55107,FOXA2|TRPM4|ANO1,-0.10585083911825535,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.8126443569955146,GO:0042593,M1,1,0,GO Biological Processes,19,glucose homeostasis,-2.8126443569955146,5.97105393369619,4.5792971354001,24135,235,86,5,5.813953488372093,2.523363604380063,3169|3170|51704|54795|55107,FOXA1|FOXA2|GPRC5B|TRPM4|ANO1,-0.10585083911825535,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.8045464655477677,GO:0033500,M1,1,0,GO Biological Processes,19,carbohydrate homeostasis,-2.8045464655477677,5.945752857705952,4.565768800741118,24135,236,86,5,5.813953488372093,2.523363604380063,3169|3170|51704|54795|55107,FOXA1|FOXA2|GPRC5B|TRPM4|ANO1,-0.10585083911825535,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.730891284019809,GO:0009267,M1,1,0,GO Biological Processes,19,cellular response to starvation,-2.730891284019809,7.688754380375915,4.847646835007516,24135,146,86,4,4.651162790697675,2.270854167140835,2752|5595|6721|57535,GLUL|MAPK3|SREBF2|KIAA1324,-0.06238099884560718,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.6961901763565628,GO:0032024,M1,1,0,GO Biological Processes,19,positive regulation of insulin secretion,-2.6961901763565628,12.027408637873755,5.52516082630038,24135,70,86,3,3.488372093023256,1.978572628104759,2752|54795|55107,GLUL|TRPM4|ANO1,-0.06238099884560718,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.623185875476358,GO:0010817,M1,1,0,GO Biological Processes,19,regulation of hormone levels,-2.623185875476358,3.829389364885081,3.873543481392649,24135,513,86,7,8.13953488372093,2.9485933979015555,706|2752|3169|3170|54795|55107|79644,TSPO|GLUL|FOXA1|FOXA2|TRPM4|ANO1|SRD5A3,-0.018022387202745755,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.4737809931610295,GO:0050796,M1,1,0,GO Biological Processes,19,regulation of insulin secretion,-2.4737809931610295,6.526500811249323,4.349699316472484,24135,172,86,4,4.651162790697675,2.270854167140835,2752|3170|54795|55107,GLUL|FOXA2|TRPM4|ANO1,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.3779772843931766,GO:0042594,M1,1,0,GO Biological Processes,19,response to starvation,-2.3779772843931766,6.134197483797178,4.169102681254405,24135,183,86,4,4.651162790697675,2.270854167140835,2752|5595|6721|57535,GLUL|MAPK3|SREBF2|KIAA1324,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.3468434792735158,GO:0090277,M1,1,0,GO Biological Processes,19,positive regulation of peptide hormone secretion,-2.3468434792735158,9.052888222055515,4.652894628622415,24135,93,86,3,3.488372093023256,1.978572628104759,2752|54795|55107,GLUL|TRPM4|ANO1,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.3043713890064628,GO:0009749,M1,1,0,GO Biological Processes,19,response to glucose,-2.3043713890064628,5.846656976744185,4.031985705542589,24135,192,86,4,4.651162790697675,2.270854167140835,2752|3170|54795|55107,GLUL|FOXA2|TRPM4|ANO1,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.2651757676921975,GO:0009746,M1,1,0,GO Biological Processes,19,response to hexose,-2.2651757676921975,5.698264667689765,3.9595153292766465,24135,197,86,4,4.651162790697675,2.270854167140835,2752|3170|54795|55107,GLUL|FOXA2|TRPM4|ANO1,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.2271140818779713,GO:0034284,M1,1,0,GO Biological Processes,19,response to monosaccharide,-2.2271140818779713,5.557218512548928,3.889487104056053,24135,202,86,4,4.651162790697675,2.270854167140835,2752|3170|54795|55107,GLUL|FOXA2|TRPM4|ANO1,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.2196328129762515,GO:0030073,M1,1,0,GO Biological Processes,19,insulin secretion,-2.2196328129762515,5.529843051895979,3.875761510782832,24135,203,86,4,4.651162790697675,2.270854167140835,2752|3170|54795|55107,GLUL|FOXA2|TRPM4|ANO1,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.2196328129762515,GO:0090276,M1,1,0,GO Biological Processes,19,regulation of peptide hormone secretion,-2.2196328129762515,5.529843051895979,3.875761510782832,24135,203,86,4,4.651162790697675,2.270854167140835,2752|3170|54795|55107,GLUL|FOXA2|TRPM4|ANO1,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.1556146465486745,R-HSA-2672351,M1,1,0,Reactome Gene Sets,6,Stimuli-sensing channels,-2.1556146465486745,7.724023895882228,4.207432229839355,24135,109,86,3,3.488372093023256,1.978572628104759,6338|54795|55107,SCNN1B|TRPM4|ANO1,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.1261122444220635,GO:0007584,M1,1,0,GO Biological Processes,19,response to nutrient,-2.1261122444220635,5.197028423772609,3.705208444973728,24135,216,86,4,4.651162790697675,2.270854167140835,706|1728|3170|54795,TSPO|NQO1|FOXA2|TRPM4,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-2.071777106449711,GO:0009743,M1,1,0,GO Biological Processes,19,response to carbohydrate,-2.071777106449711,5.01142026578073,3.6069379590453834,24135,224,86,4,4.651162790697675,2.270854167140835,2752|3170|54795|55107,GLUL|FOXA2|TRPM4|ANO1,0.0,0,3,0,0,-3.7781571764515514,15.307610993657505,
1,-3.421339153380653,GO:0010921,M1,1,0,GO Biological Processes,19,regulation of phosphatase activity,-3.421339153380653,8.158126014061656,5.633889669790772,24135,172,86,5,5.813953488372093,2.523363604380063,1827|3672|4249|63898|153769,RCAN1|ITGA1|MGAT5|SH2D4A|SH3RF2,-0.2220411763819556,0,4,1,1,-3.421339153380653,9.847001223990206,
1,-3.1283563423644045,GO:0043666,M1,1,0,GO Biological Processes,19,regulation of phosphoprotein phosphatase activity,-3.1283563423644045,9.847001223990206,5.6619801185950305,24135,114,86,4,4.651162790697675,2.270854167140835,1827|3672|4249|153769,RCAN1|ITGA1|MGAT5|SH3RF2,-0.135424076332161,0,4,0,0,-3.421339153380653,9.847001223990206,
1,-3.066392661464632,GO:0035303,M1,1,0,GO Biological Processes,19,regulation of dephosphorylation,-3.066392661464632,6.811639196206819,5.009395809683237,24135,206,86,5,5.813953488372093,2.523363604380063,1827|3672|4249|63898|153769,RCAN1|ITGA1|MGAT5|SH2D4A|SH3RF2,-0.135424076332161,0,4,0,0,-3.421339153380653,9.847001223990206,
1,-2.8204910802764105,GO:0035304,M1,1,0,GO Biological Processes,19,regulation of protein dephosphorylation,-2.8204910802764105,8.13447927199191,5.026187857258147,24135,138,86,4,4.651162790697675,2.270854167140835,1827|3672|4249|153769,RCAN1|ITGA1|MGAT5|SH3RF2,-0.10585083911825535,0,4,0,0,-3.421339153380653,9.847001223990206,
1,-2.811623181292555,GO:0016311,M1,1,0,GO Biological Processes,19,dephosphorylation,-2.811623181292555,4.135740514075888,4.127574497495692,24135,475,86,7,8.13953488372093,2.9485933979015555,1827|3672|4249|5796|63898|130367|153769,RCAN1|ITGA1|MGAT5|PTPRK|SH2D4A|SGPP2|SH3RF2,-0.10585083911825535,0,4,0,0,-3.421339153380653,9.847001223990206,
1,-2.2504957283569835,GO:0006470,M1,1,0,GO Biological Processes,19,protein dephosphorylation,-2.2504957283569835,4.412571303203159,3.6632548622035026,24135,318,86,5,5.813953488372093,2.523363604380063,1827|3672|4249|5796|153769,RCAN1|ITGA1|MGAT5|PTPRK|SH3RF2,0.0,0,4,0,0,-3.421339153380653,9.847001223990206,
1,-2.247051042629793,GO:0010923,M1,1,0,GO Biological Processes,19,negative regulation of phosphatase activity,-2.247051042629793,8.335827768823394,4.417862078656358,24135,101,86,3,3.488372093023256,1.978572628104759,4249|63898|153769,MGAT5|SH2D4A|SH3RF2,0.0,0,4,0,0,-3.421339153380653,9.847001223990206,
1,-2.133915071214097,GO:0035305,M1,1,0,GO Biological Processes,19,negative regulation of dephosphorylation,-2.133915071214097,7.5848522941546195,4.158150806366623,24135,111,86,3,3.488372093023256,1.978572628104759,4249|63898|153769,MGAT5|SH2D4A|SH3RF2,0.0,0,4,0,0,-3.421339153380653,9.847001223990206,
1,-3.216547762009971,GO:0015918,M1,1,0,GO Biological Processes,19,sterol transport,-3.216547762009971,10.394056847545219,5.851007518247542,24135,108,86,4,4.651162790697675,2.270854167140835,706|6721|9885|51474,TSPO|SREBF2|OSBPL2|LIMA1,-0.14218852161957327,0,5,1,1,-3.216547762009971,10.394056847545219,
1,-2.2834203546913545,GO:0030301,M1,1,0,GO Biological Processes,19,cholesterol transport,-2.2834203546913545,8.591006169909825,4.502851444194464,24135,98,86,3,3.488372093023256,1.978572628104759,706|6721|51474,TSPO|SREBF2|LIMA1,0.0,0,5,0,0,-3.216547762009971,10.394056847545219,
1,-2.0345519960863787,GO:0006869,M1,1,0,GO Biological Processes,19,lipid transport,-2.0345519960863787,3.908628619550431,3.32033168632901,24135,359,86,5,5.813953488372093,2.523363604380063,706|6721|9885|10809|51474,TSPO|SREBF2|OSBPL2|STARD10|LIMA1,0.0,0,5,0,0,-3.216547762009971,10.394056847545219,
1,-3.0317559404049748,GO:0007507,M1,1,0,GO Biological Processes,19,heart development,-3.0317559404049748,3.9666365354589526,4.270879782417658,24135,566,86,8,9.30232558139535,3.1321648968242854,1525|2767|3549|5595|7168|8557|161882|282996,CXADR|GNA11|IHH|MAPK3|TPM1|TCAP|ZFPM1|RBM20,-0.135424076332161,0,6,1,1,-3.0317559404049748,12.201718907987868,
1,-2.714102305705433,GO:0055008,M1,1,0,GO Biological Processes,19,cardiac muscle tissue morphogenesis,-2.714102305705433,12.201718907987868,5.572147810205189,24135,69,86,3,3.488372093023256,1.978572628104759,7168|8557|161882,TPM1|TCAP|ZFPM1,-0.06238099884560718,0,6,0,0,-3.0317559404049748,12.201718907987868,
1,-2.4856985180036015,GO:0060415,M1,1,0,GO Biological Processes,19,muscle tissue morphogenesis,-2.4856985180036015,10.143597646399552,4.989946903111303,24135,83,86,3,3.488372093023256,1.978572628104759,7168|8557|161882,TPM1|TCAP|ZFPM1,0.0,0,6,0,0,-3.0317559404049748,12.201718907987868,
1,-2.4003336710503755,GO:0048644,M1,1,0,GO Biological Processes,19,muscle organ morphogenesis,-2.4003336710503755,9.459759602822054,4.781310772980047,24135,89,86,3,3.488372093023256,1.978572628104759,7168|8557|161882,TPM1|TCAP|ZFPM1,0.0,0,6,0,0,-3.0317559404049748,12.201718907987868,
1,-2.102167460588118,GO:0070252,M1,1,0,GO Biological Processes,19,actin-mediated cell contraction,-2.102167460588118,7.385250917992656,4.086487933547403,24135,114,86,3,3.488372093023256,1.978572628104759,7168|8557|54795,TPM1|TCAP|TRPM4,0.0,0,6,0,0,-3.0317559404049748,12.201718907987868,
1,-2.081147528555124,GO:0008015,M1,1,0,GO Biological Processes,19,blood circulation,-2.081147528555124,3.4224333522404993,3.2463733624388116,24135,492,86,6,6.976744186046512,2.747090340551713,1525|1827|3672|7168|8557|54795,CXADR|RCAN1|ITGA1|TPM1|TCAP|TRPM4,0.0,0,6,0,0,-3.0317559404049748,12.201718907987868,
1,-2.05854958388923,GO:0048738,M1,1,0,GO Biological Processes,19,cardiac muscle tissue development,-2.05854958388923,4.9670714138711665,3.5830997673753426,24135,226,86,4,4.651162790697675,2.270854167140835,1525|7168|8557|161882,CXADR|TPM1|TCAP|ZFPM1,0.0,0,6,0,0,-3.0317559404049748,12.201718907987868,
1,-2.048626956918171,GO:0003013,M1,1,0,GO Biological Processes,19,circulatory system process,-2.048626956918171,3.3676744186046514,3.199223264993625,24135,500,86,6,6.976744186046512,2.747090340551713,1525|1827|3672|7168|8557|54795,CXADR|RCAN1|ITGA1|TPM1|TCAP|TRPM4,0.0,0,6,0,0,-3.0317559404049748,12.201718907987868,
